userID,artistID,weight
305,331,0.00018429416751489236
473,318,0.0004479765918054307
123,2582,0.0019506828807730149
646,342,0.0003459059759510288
356,1181,0.004295471750539415
1080,3763,7.655296189080145e-05
1745,5547,0.0005840707462779666
1999,196,0.0023306123953421775
1965,6374,0.0009895179148107299
88,204,0.00011624709027862442
139,1044,0.003206718514759127
1547,206,0.0006124236951264116
531,302,0.0021831770613302635
1150,2076,0.001956353470542704
1586,234,7.655296189080145e-05
1403,190,0.0006691295928233016
470,89,0.007212990187044403
1671,1814,0.0005670589769688996
1997,1390,0.0005245295536962321
1258,98,0.00023816477032693784
927,808,0.0012730474032951796
70,536,0.0005755648616234332
182,258,0.0006209295797809451
1145,484,0.0001984706419391149
1966,6391,0.0011284473641681103
698,1114,0.004442907084551328
1215,65,0.0008619296449927274
863,207,0.0004820001304235647
1133,4716,0.0001984706419391149
375,1379,0.0001672823982058254
248,289,0.001485694519658517
786,757,0.0020073887784699046
2070,724,0.0005216942588113876
815,464,0.007110919571190001
356,2426,0.003243577348262106
293,2467,0.0002523412447511603
911,459,0.00042529423272667473
1072,2523,0.0005954119258173446
360,4928,0.00024383536009662686
556,5806,0.0003969412838782297
1961,1602,0.0045166247515572855
825,10418,0.0004933413099629427
2097,159,0.0009526590813077513
397,1253,0.00010774120562409093
1695,1517,0.0005046824895023206
158,3321,0.0006209295797809451
1462,959,0.004703754213957022
908,5459,0.0005443766178901436
747,1541,0.001610447494591675
1534,1180,0.001480023929888828
1582,498,0.0018996475728458137
2096,3109,0.0053388602681621895
756,222,0.0002977059629086723
570,1641,0.0008704355296472609
1114,349,0.0007655296189080145
1305,2091,0.0004338001173812082
274,2000,0.0002523412447511603
1811,2523,0.002078271150591017
1664,2839,0.0006861413621323685
936,2670,0.001987541714275993
1198,2092,0.0012928944674890912
418,3057,0.005367213217010635
310,528,0.00047632954065387567
1219,8674,0.0006662942979384571
886,517,8.789414143017944e-05
569,3171,0.0005302001434659212
1774,615,0.0001275882698180024
515,1242,0.000745682554714103
1796,5926,0.0033683303231952636
240,227,0.0003260589117571173
176,1376,0.0014998709940827395
1623,190,0.0030309302318987682
1982,492,0.0004961766048477872
815,1450,0.0013524356600708256
1299,3460,0.0004111177583024522
196,59,0.0009129649529199283
181,227,0.00026651771917538284
1572,292,0.004961766048477871
371,759,0.0027190477945658736
2019,683,0.01788220483871425
349,2214,0.0011936591465195336
1565,3030,0.0005528825025446771
929,923,0.00023816477032693784
1075,1409,0.002727553679220407
1608,295,0.00021264711636333737
328,1400,0.001925165226809414
838,1085,0.00036291774526009575
1741,813,0.0005840707462779666
1613,2843,0.01081097939591207
1277,10677,0.007828249177055659
485,860,7.655296189080145e-05
991,152,0.004950424868938493
1541,51,0.0004167883480721412
1926,2830,0.0011823179669801557
1686,298,0.0009696708506168184
1049,860,5.670589769688996e-05
1992,196,0.0029572125648928116
1502,234,6.804707723626795e-05
787,512,0.00030904714244805033
547,562,0.00024100006521178232
1905,429,0.0036348480423706465
784,236,0.0016331298536704309
2054,2020,0.0009951885045804188
1958,1110,0.0001389294493573804
2092,428,0.0004338001173812082
938,166,0.004389036481739283
1516,316,9.356473119986844e-05
723,89,0.0014545062759252275
1583,210,0.004173554070491101
1798,1713,0.0004309648224963637
2021,1459,0.0022228711897180867
2021,548,0.00299407139839579
440,618,0.0014885298145433615
1281,2855,2.5517653963600482e-05
489,868,0.026938136700907576
849,199,0.002169000586906041
579,954,0.0005160236690416987
1136,1037,0.0015055415838524284
1214,370,0.0003572471554904068
961,615,0.00040544716853276323
1910,4706,0.0031726949761409933
2023,1452,8.505884654533494e-05
1176,1672,0.01457341570810072
180,162,0.00020414123170880386
303,1873,0.0004706589508841867
1717,257,0.0020499182017425723
566,854,0.00039977657876307427
1688,362,0.0004196236429569857
1657,605,0.000893117888726017
1853,51,0.0009725061455016628
1256,3335,0.0003118824373328948
1536,1804,0.00010207061585440193
1458,67,0.0001559412186664474
2019,9187,0.010195720405900815
1076,619,0.00023532947544209335
1640,1249,0.0003685883350297848
1088,1672,0.0013921297884586486
1076,2923,0.0004905060150780982
497,464,0.00017295298797551437
543,1090,0.0015537415968947849
547,1416,0.00022398829590271536
391,1043,0.0009384826068835289
1163,4130,3.118824373328948e-05
1434,972,0.0031868714505652158
370,2524,0.004051636390442787
686,159,0.0016586475076340315
2097,434,0.0007938825677564595
1191,985,0.00034307068106618425
310,2607,0.00021548241124818185
1177,2661,0.0005216942588113876
1136,55,0.0005075177843871651
501,333,0.0029458713853534333
1566,298,0.0005557177974295217
94,599,0.0003374000912964953
18,728,0.0006662942979384571
1263,299,0.0021151299840939954
927,923,0.0011397885437074882
1192,453,0.002721883089450718
1771,300,0.0008052237472958375
355,300,0.0009498237864229069
347,1854,0.00335982443854073
1310,3110,0.0
1936,3747,0.001406306262882871
1493,34,0.00036008245037525127
975,4817,0.00335982443854073
1493,162,0.0005131883741568542
1449,3670,0.00028636478336929434
919,1752,0.0009838473250410409
235,2969,0.0006180942848961005
1472,190,0.0021151299840939954
504,333,0.0010320473380833973
1800,1401,0.00042245893784183025
1319,6453,0.00021831770613302634
1500,2265,0.0003147177322177393
2015,707,0.003201047924989438
1009,7187,5.387060281204546e-05
1496,1014,0.00022115300101787088
1818,877,2.835294884844498e-06
1873,292,0.00040261187364791875
1999,3901,0.0020811064454758616
1336,163,0.0013892944935738041
886,955,0.0005018471946174761
1454,230,0.0015792592508583855
328,903,0.0005613883871992106
699,993,0.0006662942979384571
106,603,0.0024100006521178235
1426,1220,0.00022965888567240433
1815,316,0.0011199414795135768
1097,697,0.004150871711412345
1284,2668,0.0011653061976710888
756,229,4.820001304235647e-05
1519,488,0.00018996475728458138
768,1047,2.2682359078755984e-05
611,2535,4.536471815751197e-05
1840,265,0.0007712002086777035
1329,618,0.0027870948718021417
177,429,0.0021718358817908855
733,544,0.0018939769830761248
47,903,0.0010065296841197968
402,1358,0.002642494832675072
412,196,0.00016161180843613638
730,704,0.003005412577935168
1476,458,0.0031613537966016154
1997,2265,0.005747142731579798
1590,466,0.0013637768396102035
1388,344,8.505884654533494e-05
334,868,0.0036915539400675366
1374,375,0.00038560010433885173
763,403,0.0004990118997326317
920,1186,0.00025801183452084934
665,707,0.0014715180452342944
1982,1743,0.0005784001565082777
541,1806,0.01903049926707627
476,227,0.00076269432402317
840,562,0.0010433885176227753
436,212,0.0019280005216942588
1500,72,0.0005528825025446771
1771,471,0.00026935301406022733
251,4541,0.000978176735271352
1591,292,0.0009328120171138398
1006,2632,0.0006180942848961005
514,544,0.008922673002605635
798,1281,0.00024950594986631583
1546,547,0.0008987884784957059
1237,604,0.001548071007125096
1452,305,0.00014176474424222493
780,2538,0.00011624709027862442
136,1457,0.0003317295015268063
211,529,0.00023249418055724887
1369,1447,0.00026935301406022733
1525,291,0.0001672823982058254
1977,1109,0.002435518306081424
619,154,0.0014204827373070935
81,2222,0.0009554943761925958
125,1249,0.0004479765918054307
1515,2977,0.0007882119779867705
1064,1369,0.0003175530271025838
1588,1459,0.0014431650963858495
273,815,0.0013581062498405146
501,321,0.0003884353992236962
150,251,0.00013042356470284694
343,2346,0.001446000391270694
1261,3110,0.0005698942718537441
971,6120,0.0005642236820840551
243,485,0.0011823179669801557
1541,2531,0.00024383536009662686
984,674,0.0025120712679722254
1983,1990,0.00015310592378160292
1700,2864,0.0009129649529199283
1828,290,0.0011908238516346891
1080,498,0.001326918006107225
1033,3491,0.0005330354383507657
1476,291,0.003147177322177393
1298,289,0.00440604825104835
283,4316,0.0006662942979384571
137,261,0.002441188895851113
700,324,0.001196494441404378
2078,220,0.007244178430777693
543,174,0.0015679180713190075
2087,1934,0.0006152589900112561
540,173,0.0037936245559219385
1278,498,0.002333447690227022
205,4226,0.008432166987527537
468,707,0.0035497891958253115
1586,1981,9.356473119986844e-05
1352,222,0.0011000944153196652
68,1934,0.0006577884132839235
6,263,4.536471815751197e-05
290,68,1.417647442422249e-05
1459,697,0.00019563534705427035
1801,53,0.00013325885958769142
1734,331,0.003994930492745898
1753,1042,0.00015310592378160292
1055,8047,0.00013042356470284694
58,797,5.670589769688996e-06
1124,318,0.0021378123431727517
1312,475,0.0006237648746657896
1726,6376,0.0003147177322177393
1747,2030,0.00012191768004831342
780,378,0.00017011769309066988
1301,680,0.004851189547968936
1563,1098,4.536471815751197e-05
1106,289,0.017153534053309213
1489,540,0.0004536471815751197
873,300,0.0032577538226863283
1473,524,0.0008959531836108614
526,383,1.1341179539377992e-05
1582,1378,0.0004990118997326317
263,1081,0.00070598842632628
735,1249,0.00013042356470284694
2096,6730,0.0014431650963858495
1496,1073,0.00016161180843613638
1329,219,0.0027672478076082303
1894,475,0.0017975769569914118
1995,4994,0.013725662537532215
1727,207,0.002010224073354749
289,1186,0.000791047272871615
140,203,0.001463012160579761
218,163,0.0005160236690416987
1864,5806,6.237648746657896e-05
1030,1364,0.0014261533270767826
1352,5444,0.000774035503562548
504,300,0.002472377139584402
1734,2990,0.0010745767613560648
119,2211,0.0004848354253084092
2062,945,0.002424177126542046
577,1062,0.0004933413099629427
1351,461,7.088237212111245e-05
818,1639,0.001332588595876914
1709,2026,0.00034023538618133977
424,815,0.003135836142638015
219,4434,0.0028267890001899645
208,1254,0.00036291774526009575
598,644,0.002225706484602931
209,289,0.005784001565082776
59,1706,0.002310765331148266
1430,65,0.00032038832198742827
942,89,5.670589769688996e-06
226,692,0.0004734942457690312
1180,330,0.00011341179539377992
1064,930,7.371766700595695e-05
1604,3087,0.000643611938859701
72,465,7.088237212111245e-05
89,291,0.0038616716331582065
1424,1185,0.0009413179017683734
1554,868,0.0018004122518762563
1691,84,0.0004876707201932537
324,959,0.0009554943761925958
1034,7,0.0003175530271025838
119,930,0.0007995531575261484
1874,1745,0.000637941349090012
100,1639,0.00020130593682395938
265,1118,0.0005642236820840551
1322,605,0.000830741401259438
457,924,0.001746541649064211
501,3332,0.0010377179278530863
267,1462,0.0006095884002415671
620,2094,0.0008590943501078829
1173,72,0.005925766309325001
405,292,0.0034420479902012207
2060,2370,0.0013382591856466032
1423,7340,0.0025546006912448927
1908,1243,0.001326918006107225
1164,8582,0.0018684593291125242
1446,1449,0.0006464472337445456
830,67,0.0003487412708358733
1362,11042,0.0015735886610886965
1210,2559,0.0037539304275341153
284,818,1.1341179539377992e-05
1174,954,0.0030195890523593903
164,2206,0.004238765852842524
1052,107,0.00040261187364791875
2066,2370,0.0002920353731389833
1900,993,0.0008194002217200599
1235,172,0.000723000195635347
1118,2576,0.0012843885828345575
1966,378,0.0007371766700595695
313,1104,0.0011709767874407777
1813,55,0.0012702121084103351
1404,2640,0.0020187299580092825
1286,416,0.0014091415577677155
763,3367,0.0006067531053567226
2029,1106,0.004131024647218434
318,306,0.0031244949630986367
171,1400,0.0003175530271025838
1954,5678,0.0003175530271025838
1659,295,0.0002806941935996053
2018,681,0.0018032475467611008
1094,227,0.002242718253911998
1727,5030,0.0009214708375744619
1407,227,0.00305077729609268
689,2067,2.5517653963600482e-05
1505,518,0.007377437290365384
479,89,0.001463012160579761
329,525,0.0018684593291125242
1741,2815,0.00076269432402317
1332,1433,0.0023476241646512444
1206,706,0.0016841651615976318
969,714,0.0010575649920469977
531,333,0.0023589653441906224
2057,1632,0.0009356473119986843
431,190,0.00942452019722311
681,209,0.0026510007173296056
592,1099,0.011244779513293278
439,2906,0.011896897336807512
1027,89,0.018307499071440924
912,937,0.002163329997136352
1049,81,0.00011908238516346892
1784,207,0.00852289642384256
126,342,0.0012446944544467348
1789,217,0.0025489301014752037
1318,324,0.0037369186582250483
268,2746,0.0011681414925559333
1544,2608,0.0005330354383507657
268,4180,0.001998882893815371
1803,794,0.0003232236168722728
1743,1853,0.0071024136865354675
376,1343,0.0004111177583024522
2034,1243,0.0007995531575261484
826,10430,0.00038560010433885173
317,734,0.004190565839800168
1957,6294,0.0007882119779867705
59,1118,0.0082195198711642
669,333,0.01050193225346402
413,329,0.00039127069410854076
1919,2600,0.0001389294493573804
90,356,0.0005585530923143662
1998,195,0.002497894793548003
224,878,0.0007088237212111245
440,222,0.001576423955973541
700,228,0.0007598590291383255
767,310,0.0006266001695506341
15,619,0.0009526590813077513
251,4164,0.0004876707201932537
232,1513,0.000745682554714103
55,429,0.0011851532618650002
1289,6189,0.000830741401259438
1049,172,4.252942327266747e-05
1022,524,0.0012220120953679787
1420,228,0.0005216942588113876
590,288,0.0006351060542051676
847,5768,0.00025801183452084934
1905,735,0.00023532947544209335
1386,7810,0.0015452357122402514
744,300,0.0003147177322177393
462,416,0.0010008590943501078
634,1489,0.00028636478336929434
671,2498,0.0011709767874407777
1394,320,0.0009214708375744619
1308,285,0.057817333291749005
1445,298,0.0008676002347624164
503,1375,0.00024950594986631583
986,412,0.00011908238516346892
1111,2617,0.0112589559877175
1539,4291,4.536471815751197e-05
1151,4375,0.0010944238255499762
140,1090,0.0014091415577677155
170,2380,0.0018344357904943901
1845,2853,0.000830741401259438
211,1988,0.0005188589639265432
764,533,0.0012135062107134452
1646,548,0.0010745767613560648
1725,906,0.0013921297884586486
1394,217,0.0027587419229536964
226,333,0.001417647442422249
536,161,0.00021264711636333737
34,72,0.005330354383507656
698,70,0.008837614156060299
1650,1504,0.010918720601536161
158,3081,0.0007485178495989475
1062,843,0.00022115300101787088
110,324,0.0020187299580092825
762,7426,8.789414143017944e-05
1863,291,0.0002806941935996053
1440,1763,0.000791047272871615
1011,45,0.011916744401001425
665,1090,0.0005443766178901436
830,6120,0.0013070709419133136
1997,2444,0.0005557177974295217
1063,418,0.000751353144483792
690,525,0.0016529769178643423
277,1277,0.0015679180713190075
462,206,0.00076269432402317
1290,426,0.0
1464,198,0.006025001630294558
620,380,0.0008505884654533495
1199,1414,0.0028494713592687204
1740,157,0.0030479420012078356
1473,3317,0.000683306067247524
1289,418,0.0017834004825671892
1519,323,0.00023249418055724887
1695,226,0.0004593177713448087
1542,1899,0.0010660708767015314
637,2785,0.00010207061585440193
1367,89,0.0020640946761667947
362,3293,0.0012446944544467348
1746,210,0.0019336711114639478
126,256,0.00037425892479947374
2061,325,0.002089612330130395
651,1740,0.0004366354122660527
220,4074,0.0011369532488226437
870,220,0.0003969412838782297
1656,903,0.0011029297102045097
231,679,0.002083941740360706
1060,881,0.0015168827633918066
571,2521,0.0017862357774520337
1829,333,0.0009016237733805504
891,516,0.0009158002478047728
1828,701,0.0012135062107134452
1846,3071,0.0014828592247736725
1889,1413,0.000723000195635347
407,84,6.804707723626795e-05
1691,80,0.0004876707201932537
104,1185,0.0052396249471926325
1069,299,0.004788813060502357
606,1992,0.0032690950022257062
1639,176,0.005140389626223075
966,498,0.0010263767483137084
1710,420,0.0002977059629086723
1682,1043,0.003084800834710814
1072,3332,0.000774035503562548
1480,1632,0.0011171061846287323
420,641,0.00032038832198742827
1491,1398,0.0004848354253084092
1680,8716,0.0021321417534030628
436,1089,0.003994930492745898
1365,318,0.0015338945327008735
1615,229,9.923532096955743e-05
177,1113,0.0018514475598034573
46,466,0.01281553287949713
295,1531,0.0008846120040714834
2059,360,0.010294955726870371
1132,430,0.0010377179278530863
1442,806,0.003005412577935168
1255,423,0.0016728239820582539
1289,3707,0.002424177126542046
1961,915,0.015982557265868436
1923,475,0.003365495028310419
563,227,0.003592318619097979
1083,182,0.0006351060542051676
957,1444,0.0015282239429311845
1557,1745,0.0011851532618650002
290,2342,1.1341179539377992e-05
1759,2923,0.0009469884915380624
606,1372,0.003067789065401747
1443,2265,0.00010207061585440193
809,1444,0.00015027062889675838
899,1043,0.0017181887002157658
1366,7743,0.0018316004956095457
277,3432,0.0017805651876823447
924,8081,0.0005358707332356102
1979,55,0.003382506797619486
142,3279,0.0006691295928233016
321,1274,0.0001360941544725359
1107,810,0.0038900245820066514
375,300,0.0005613883871992106
1724,3992,0.00015310592378160292
208,12,0.00011624709027862442
130,701,0.0004394707071508972
1194,107,0.009540767287501735
1437,306,8.789414143017944e-05
1707,533,0.0006974825416717465
711,378,0.00011908238516346892
1872,499,0.0018202593160701677
1978,3473,0.00019563534705427035
155,3451,0.0018202593160701677
1128,291,0.0006634590030536125
434,53,0.00011908238516346892
1047,6048,0.00039410598899338524
1350,96,0.0017153534053309214
1369,681,0.002157659407366663
1798,1001,0.0007598590291383255
641,3373,0.003062118475632058
194,1226,0.001616118084361364
934,230,0.00026651771917538284
1802,6773,0.0033796715027346416
1125,1711,0.00010774120562409093
1595,562,0.00037425892479947374
200,99,0.00047916483553872016
1378,163,0.0006464472337445456
802,1394,2.835294884844498e-06
1835,161,8.505884654533494e-05
1237,2711,0.0015338945327008735
393,1239,0.00025517653963600485
1581,7832,0.0019365064063487922
763,966,0.00040544716853276323
631,1415,0.0011256120692832658
1145,302,0.00036008245037525127
1261,5925,0.0023703065237300003
502,296,0.0034647303492799765
1069,1681,0.0007967178626413039
1654,203,0.0005755648616234332
859,1795,0.0004366354122660527
1759,818,0.002310765331148266
1425,1109,0.0017238592899854548
1138,1104,0.0012702121084103351
1887,1468,0.0002948706680238278
1214,499,0.0010518944022773087
906,295,0.0009044590682653949
1674,472,0.00018145887263004788
570,2346,0.00011341179539377992
965,288,0.003969412838782297
695,154,0.00019280005216942587
841,3057,0.00014460003912706941
547,3792,0.0003288942066419618
487,300,0.0018032475467611008
1313,4448,0.0009186355426896174
1880,7781,0.0015792592508583855
1593,157,0.0011369532488226437
496,726,0.0001587765135512919
1149,1914,3.118824373328948e-05
1159,1193,0.0032520832329166393
513,1119,0.0007655296189080145
297,554,0.0012248473902528232
1865,1714,0.0006322707593203231
1082,2277,0.0008194002217200599
193,4025,0.004366354122660527
1608,689,0.00012475297493315791
1724,1512,0.00027785889871476084
985,538,0.001531059237816029
1832,163,0.006447460568136389
1784,1106,0.0009980237994652633
948,154,0.0003544118606055623
145,333,0.002316435920917955
1883,3053,0.003141506732407704
308,918,0.002611306588941783
1525,908,0.00010207061585440193
355,292,0.00040544716853276323
1447,1934,0.00012191768004831342
1532,289,0.005299166139774367
733,324,0.0001786235777452034
1618,3886,0.00036575304014494023
531,5149,0.0006974825416717465
55,1632,0.0009271414273441509
66,1891,0.0012163415055982897
1535,3081,0.001655812212749187
1766,378,0.0007258354905201915
741,1186,0.005860554526973577
1804,154,0.0003572471554904068
658,2818,0.000723000195635347
1387,10327,0.0003317295015268063
1368,978,0.0007825413882170815
143,614,0.004573330649254175
1924,288,0.007669472663504367
1384,534,0.015523239494523626
89,779,0.0010433885176227753
817,734,0.0013439297754162922
1633,4087,0.00036008245037525127
616,8254,0.00040544716853276323
749,528,0.004125354057448745
1980,4618,0.00024383536009662686
207,3341,0.0006407766439748565
1091,5972,0.0012220120953679787
92,681,1.1341179539377992e-05
1422,1183,0.00028920007825413883
140,1964,0.0012333532749073566
1557,1222,0.003388177387389175
205,758,0.012174756235522274
1388,207,5.387060281204546e-05
1290,3460,0.0
1961,482,0.004851189547968936
2069,5079,0.0019506828807730149
1234,4880,0.0030252596421290793
491,2834,0.001406306262882871
824,434,8.222355166049044e-05
1818,1696,0.0
1443,1803,0.00011624709027862442
31,1064,0.0011936591465195336
1749,733,0.002679353666178051
1303,2542,0.0005103530792720097
511,859,0.00022398829590271536
1486,851,0.0003062118475632058
743,396,0.003722742183800826
858,468,0.0008732708245321055
32,1089,0.006192284028500384
500,2146,0.0012220120953679787
2045,868,0.0006946472467869021
241,4691,0.003966577543897453
1514,1886,0.0006351060542051676
16,669,0.00041395305318729674
45,1449,0.0003062118475632058
1052,8587,0.0002835294884844498
1783,707,0.000791047272871615
215,533,9.640002608471293e-05
1514,70,0.0005075177843871651
2037,294,0.000740011964944414
500,2688,3.6858833502978475e-05
1633,342,0.000660623708168768
1802,615,0.0013184121214526916
1179,308,0.00027785889871476084
1455,292,0.0019648593551972373
791,51,0.0002721883089450718
1968,226,0.00045648247645996417
462,6229,0.0008194002217200599
1355,6390,0.0005273648485810766
2057,4025,0.0005670589769688996
1493,1561,0.000813729631950371
574,1874,0.0007116590160959691
547,1369,0.00024667065498147134
1475,2068,0.0002523412447511603
1833,430,0.0003572471554904068
1599,6120,0.0009299767222289954
1820,329,0.00018429416751489236
48,89,0.0003147177322177393
1216,1105,0.0005557177974295217
1109,293,0.0010774120562409093
119,2370,0.0003884353992236962
781,333,0.00018145887263004788
537,464,0.0006266001695506341
98,292,0.0007938825677564595
1946,2054,0.0011823179669801557
435,768,0.0031244949630986367
577,1743,8.505884654533494e-05
2003,3551,0.002435518306081424
237,615,0.0007088237212111245
1061,220,0.0016728239820582539
1083,378,0.0004734942457690312
146,546,0.0005443766178901436
1730,2655,0.00141197685265256
27,328,0.00024100006521178232
1964,1112,0.00022682359078755984
602,3335,0.0009158002478047728
1018,4004,0.0013127415316830026
743,898,0.0074086255340986736
469,562,0.0005954119258173446
301,498,0.0009753414403865074
1055,2352,0.00028920007825413883
666,1534,0.0031131537835592587
226,1673,0.002611306588941783
1021,715,0.0009980237994652633
527,2543,0.019912275976262907
205,4173,0.0024156712418875125
546,812,0.004479765918054307
301,289,0.0016699886871734094
1132,300,0.0057159544878465085
1686,209,0.0018656240342276797
888,2075,0.0005698942718537441
2037,308,0.00015027062889675838
267,191,0.0011879885567498446
1106,302,0.006478648811869678
1613,1191,0.006728154761735994
1136,2521,0.001315576826567847
1782,333,0.0005897413360476556
1677,331,0.001332588595876914
1020,333,0.003212389104528816
1521,1042,0.002557435986129737
175,2442,0.009226049555283996
1427,75,0.0013382591856466032
1216,540,0.003090471424480503
966,306,0.004037459916018565
1368,1672,0.00036008245037525127
1054,154,0.015679180713190074
967,1180,0.0009072943631502394
1688,2544,0.0002835294884844498
280,5153,0.00021548241124818185
1023,4704,0.0006662942979384571
710,159,0.000734341375174725
141,3266,0.00021264711636333737
1261,450,0.0010915885306651317
1544,293,0.0007371766700595695
58,1458,0.00013042356470284694
715,1350,0.000853423760338194
504,412,0.0002721883089450718
1107,8258,0.0018457769700337683
804,6600,0.011210755974675144
1530,720,0.0009072943631502394
497,89,0.0012163415055982897
649,920,0.0001587765135512919
1395,2281,0.00032038832198742827
915,3746,0.0011397885437074882
2077,220,0.00044514129692058623
149,291,0.0005160236690416987
1626,182,0.0003459059759510288
1961,1459,0.017113839924921388
1604,487,0.000751353144483792
2030,3132,0.0004281295276115192
163,3583,0.0021775064715605745
873,349,0.0027672478076082303
955,226,0.0012787179930648686
1923,1772,0.0053927308709742355
1236,1118,0.025656583412957863
846,4359,0.0022795770874149764
123,805,0.006912448929250886
1858,1366,0.000802388452410993
2090,2369,0.002072600560821328
759,757,0.00037425892479947374
234,267,0.0041055069932548335
550,1274,0.0014289886219616271
764,416,0.017323651746399882
1646,3371,0.001548071007125096
852,306,0.0003175530271025838
1281,9344,1.7011769309066988e-05
1868,2347,3.969412838782297e-05
225,1099,0.0016501416229794978
553,913,9.356473119986844e-05
13,295,2.835294884844498e-06
1183,501,0.0009866826199258854
1116,1544,3.969412838782297e-05
62,1797,0.00020414123170880386
1544,1190,0.00038276480945400725
447,194,0.0008817767091866389
1875,757,0.00124185915956189
895,726,0.0009810120301561964
251,2899,0.00028636478336929434
919,6187,0.0025602712810145816
1539,3399,4.252942327266747e-05
943,5547,0.00023816477032693784
1592,2344,0.0003062118475632058
1613,488,0.001315576826567847
1697,1207,0.0007258354905201915
220,614,0.0013921297884586486
480,193,0.0006946472467869021
232,4572,0.0014204827373070935
765,619,0.0007768707984473924
301,461,0.000808059042180682
1759,1099,0.0010887532357802873
1589,518,0.00034023538618133977
1012,2014,0.0002977059629086723
848,3411,0.0009384826068835289
579,821,0.0003487412708358733
1012,913,0.00015027062889675838
1109,285,0.0006861413621323685
1815,1089,0.0009554943761925958
717,301,0.0011312826590529547
265,809,0.000802388452410993
1217,9485,0.0004167883480721412
1559,1778,0.000660623708168768
1033,329,0.0020073887784699046
1106,1459,0.06879843038075174
2038,1390,0.0005812354513931221
1401,13303,0.0024638712549298687
964,6453,0.0001559412186664474
1443,706,0.00011908238516346892
861,498,0.000717329605865658
390,1453,0.0016473063280946533
1920,227,0.0010235414534288639
2055,1886,0.002083941740360706
1997,96,0.0015906004303977634
2100,1109,0.0037766127866128716
251,1528,0.0004649883611144977
1217,2139,0.0006266001695506341
682,89,0.0012135062107134452
934,846,0.0003260589117571173
549,2265,0.0003232236168722728
950,841,0.0004961766048477872
516,1672,0.0008647649398775719
641,1044,0.0036858833502978476
65,1858,0.000717329605865658
358,6054,0.00020981182147849288
671,327,0.00022398829590271536
718,5926,0.0006719648877081461
578,290,0.0005387060281204547
1783,366,0.0011029297102045097
526,1681,5.387060281204546e-05
1765,1398,0.0001871294623997369
887,3805,0.00019563534705427035
402,2797,0.0019421769961184812
1846,289,0.0010518944022773087
2038,1400,0.0006237648746657896
488,1426,0.00035157656572071776
