epoch,step,train_loss,val_loss
0,989,0.15404203534126282,
0,999,0.2002429962158203,
0,1009,0.20568598806858063,
0,1019,0.19259293377399445,
0,1029,0.1554974615573883,
0,1039,0.2176329344511032,
0,1049,0.20388396084308624,
0,1059,0.17544831335544586,
0,1069,0.23498180508613586,
0,1079,0.1658478081226349,
0,1089,0.18073402345180511,
0,1099,0.19689613580703735,
0,1109,0.17803291976451874,
0,1116,,0.1988048106431961
1,1119,0.15228834748268127,
1,1129,0.2147231251001358,
1,1139,0.2142554074525833,
1,1149,0.1655733585357666,
1,1159,0.153297558426857,
1,1169,0.14423586428165436,
1,1179,0.19084954261779785,
1,1189,0.16077834367752075,
1,1199,0.1780904084444046,
1,1209,0.20635217428207397,
1,1219,0.19293132424354553,
1,1229,0.2056252360343933,
1,1239,0.16995656490325928,
1,1249,0.21767309308052063,
1,1259,0.21797487139701843,
1,1269,0.22481010854244232,
1,1279,0.1986405849456787,
1,1289,0.2134326994419098,
1,1299,0.2142644226551056,
1,1309,0.24230031669139862,
1,1319,0.19191943109035492,
1,1329,0.17425331473350525,
1,1339,0.1838730275630951,
1,1349,0.2140275537967682,
1,1359,0.1788526177406311,
1,1369,0.1992233246564865,
1,1379,0.1987147480249405,
1,1389,0.23703458905220032,
1,1399,0.21632325649261475,
1,1409,0.17911195755004883,
1,1419,0.18709518015384674,
1,1429,0.19434687495231628,
1,1439,0.1646232157945633,
1,1449,0.21615025401115417,
1,1459,0.2083819955587387,
1,1469,0.24409645795822144,
1,1479,0.22182220220565796,
1,1489,0.19042398035526276,
1,1499,0.20261120796203613,
1,1509,0.20819200575351715,
1,1519,0.1813805252313614,
1,1529,0.16920247673988342,
1,1539,0.17980816960334778,
1,1549,0.16942495107650757,
1,1559,0.19887614250183105,
1,1569,0.17297187447547913,
1,1579,0.17243412137031555,
1,1589,0.2083832323551178,
1,1599,0.19131338596343994,
1,1609,0.18383914232254028,
1,1619,0.22582782804965973,
1,1629,0.21905586123466492,
1,1639,0.21901598572731018,
1,1649,0.20469866693019867,
1,1659,0.18018004298210144,
1,1669,0.18820545077323914,
1,1679,0.2099955976009369,
1,1689,0.19132262468338013,
1,1699,0.1698276251554489,
1,1709,0.14940620958805084,
1,1719,0.2015209048986435,
1,1729,0.22152630984783173,
1,1739,0.2332238256931305,
1,1749,0.20248089730739594,
1,1759,0.21860912442207336,
1,1769,0.17682486772537231,
1,1779,0.20255771279335022,
1,1789,0.23610594868659973,
1,1799,0.18899843096733093,
1,1809,0.1636742651462555,
1,1819,0.2026861011981964,
1,1829,0.18778195977210999,
1,1839,0.17342159152030945,
1,1849,0.22648951411247253,
1,1859,0.20149993896484375,
1,1869,0.20310451090335846,
1,1879,0.22003239393234253,
1,1889,0.1547843962907791,
1,1899,0.1701488196849823,
1,1909,0.23443818092346191,
1,1919,0.1747690737247467,
1,1929,0.17818965017795563,
1,1939,0.19258643686771393,
1,1949,0.22698770463466644,
1,1959,0.26278913021087646,
1,1969,0.19205287098884583,
1,1979,0.2026403695344925,
1,1989,0.18227845430374146,
1,1999,0.23678836226463318,
1,2009,0.2067384570837021,
1,2019,0.1793396770954132,
1,2029,0.2330108880996704,
1,2039,0.2240576446056366,
1,2049,0.15966200828552246,
1,2059,0.202063649892807,
1,2069,0.1651642769575119,
1,2079,0.17844800651073456,
1,2089,0.25402864813804626,
1,2099,0.19804678857326508,
1,2109,0.19755806028842926,
1,2119,0.1929047405719757,
1,2129,0.17344042658805847,
1,2139,0.18400362133979797,
1,2149,0.1643301546573639,
1,2159,0.2274569422006607,
1,2169,0.14849314093589783,
1,2179,0.17281866073608398,
1,2189,0.20295092463493347,
1,2199,0.1773969829082489,
1,2209,0.19025632739067078,
1,2219,0.1498998999595642,
1,2229,0.21879640221595764,
1,2233,,0.1946619153022766
2,2239,0.20283561944961548,
2,2249,0.1599436104297638,
2,2259,0.20200558006763458,
2,2269,0.17686863243579865,
2,2279,0.2216513305902481,
2,2289,0.18686728179454803,
2,2299,0.17696595191955566,
2,2309,0.19716602563858032,
2,2319,0.18235483765602112,
2,2329,0.15676231682300568,
2,2339,0.2830813527107239,
2,2349,0.2111508846282959,
2,2359,0.1856640875339508,
2,2369,0.15022602677345276,
2,2379,0.20635853707790375,
2,2389,0.18603023886680603,
2,2399,0.18482179939746857,
2,2409,0.16506338119506836,
2,2419,0.15557760000228882,
2,2429,0.21387483179569244,
2,2439,0.18330161273479462,
2,2449,0.163767009973526,
2,2459,0.16985148191452026,
2,2469,0.18298104405403137,
2,2479,0.22305828332901,
2,2489,0.18704771995544434,
2,2499,0.14670433104038239,
2,2509,0.18587903678417206,
2,2519,0.1857113391160965,
2,2529,0.1654357761144638,
2,2539,0.16731315851211548,
2,2549,0.1590038239955902,
2,2559,0.1584910750389099,
2,2569,0.19576288759708405,
2,2579,0.1611684262752533,
2,2589,0.18965066969394684,
2,2599,0.19987040758132935,
2,2609,0.21013402938842773,
2,2619,0.22239935398101807,
2,2629,0.18916569650173187,
2,2639,0.17342010140419006,
2,2649,0.1598585546016693,
2,2659,0.15029574930667877,
2,2669,0.20844602584838867,
2,2679,0.16336552798748016,
2,2689,0.198260098695755,
2,2699,0.1511380970478058,
2,2709,0.17838391661643982,
2,2719,0.17421165108680725,
2,2729,0.15287652611732483,
2,2739,0.2083444446325302,
2,2749,0.1548803746700287,
2,2759,0.16181200742721558,
2,2769,0.18679556250572205,
2,2779,0.16875196993350983,
2,2789,0.19104894995689392,
2,2799,0.15944494307041168,
2,2809,0.2218388319015503,
2,2819,0.20471890270709991,
2,2829,0.19417598843574524,
2,2839,0.21582061052322388,
2,2849,0.12899479269981384,
2,2859,0.16907310485839844,
2,2869,0.1708546131849289,
2,2879,0.20512904226779938,
2,2889,0.15173561871051788,
2,2899,0.15296657383441925,
2,2909,0.15127962827682495,
2,2919,0.18899056315422058,
2,2929,0.15872308611869812,
2,2939,0.18764668703079224,
2,2949,0.14878490567207336,
2,2959,0.18360069394111633,
2,2969,0.1809350550174713,
2,2979,0.21190550923347473,
2,2989,0.14659179747104645,
2,2999,0.2026132047176361,
2,3009,0.1924838423728943,
2,3019,0.20748332142829895,
2,3029,0.17744320631027222,
2,3039,0.17804767191410065,
2,3049,0.21282629668712616,
2,3059,0.1739460825920105,
2,3069,0.19757358729839325,
2,3079,0.19784456491470337,
2,3089,0.1783471405506134,
2,3099,0.15099602937698364,
2,3109,0.18855759501457214,
2,3119,0.18290579319000244,
2,3129,0.20140153169631958,
2,3139,0.19845493137836456,
2,3149,0.20380613207817078,
2,3159,0.2028716802597046,
2,3169,0.15001560747623444,
2,3179,0.18980181217193604,
2,3189,0.1728934645652771,
2,3199,0.17625385522842407,
2,3209,0.19832435250282288,
2,3219,0.19649365544319153,
2,3229,0.2056942582130432,
2,3239,0.19686974585056305,
2,3249,0.16271048784255981,
2,3259,0.16760101914405823,
2,3269,0.1641433835029602,
2,3279,0.14944006502628326,
2,3289,0.14044426381587982,
2,3299,0.15097306668758392,
2,3309,0.14752738177776337,
2,3319,0.19221141934394836,
2,3329,0.1587148755788803,
2,3339,0.16023659706115723,
2,3349,0.16444751620292664,
2,3350,,0.19531801342964172
3,3359,0.2196999490261078,
3,3369,0.18224893510341644,
3,3379,0.1883338987827301,
3,3389,0.17076194286346436,
3,3399,0.1803613305091858,
3,3409,0.14559179544448853,
3,3419,0.1595211625099182,
3,3429,0.13035154342651367,
3,3439,0.13681058585643768,
3,3449,0.16951192915439606,
3,3459,0.14545045793056488,
3,3469,0.1742175668478012,
3,3479,0.18406057357788086,
3,3489,0.12854933738708496,
3,3499,0.1738821119070053,
3,3509,0.12162195146083832,
3,3519,0.1562696099281311,
3,3529,0.15748849511146545,
3,3539,0.16458529233932495,
3,3549,0.17336276173591614,
3,3559,0.15460774302482605,
3,3569,0.1673363298177719,
3,3579,0.17732280492782593,
3,3589,0.18909025192260742,
3,3599,0.10868638753890991,
3,3609,0.183826744556427,
3,3619,0.17865262925624847,
3,3629,0.1552821397781372,
3,3639,0.15310454368591309,
3,3649,0.1562078893184662,
3,3659,0.16644909977912903,
3,3669,0.1462836116552353,
3,3679,0.1846655011177063,
3,3689,0.1725630760192871,
3,3699,0.15920217335224152,
3,3709,0.17136158049106598,
3,3719,0.12059590220451355,
3,3729,0.16732119023799896,
3,3739,0.19340834021568298,
3,3749,0.18709710240364075,
3,3759,0.1491977870464325,
3,3769,0.16686245799064636,
3,3779,0.1984451711177826,
3,3789,0.168739914894104,
3,3799,0.14562876522541046,
3,3809,0.17902801930904388,
3,3819,0.15527211129665375,
3,3829,0.16167277097702026,
3,3839,0.1952299326658249,
3,3849,0.2198936492204666,
3,3859,0.16576075553894043,
3,3869,0.16926082968711853,
3,3879,0.18570514023303986,
3,3889,0.16740566492080688,
3,3899,0.15518930554389954,
3,3909,0.1417813003063202,
3,3919,0.15186627209186554,
3,3929,0.1743832677602768,
3,3939,0.14795075356960297,
3,3949,0.1472964584827423,
3,3959,0.18181687593460083,
3,3969,0.18322378396987915,
3,3979,0.14818643033504486,
3,3989,0.13657833635807037,
3,3999,0.17335252463817596,
3,4009,0.15541450679302216,
3,4019,0.18998198211193085,
3,4029,0.15007993578910828,
3,4039,0.1555333286523819,
3,4049,0.1603148728609085,
3,4059,0.1563456654548645,
3,4069,0.18546336889266968,
3,4079,0.13543620705604553,
3,4089,0.17330196499824524,
3,4099,0.12784916162490845,
3,4109,0.16522523760795593,
3,4119,0.18775177001953125,
3,4129,0.19099704921245575,
3,4139,0.20213598012924194,
3,4149,0.1638345569372177,
3,4159,0.18220949172973633,
3,4169,0.2096927911043167,
3,4179,0.181951642036438,
3,4189,0.19734033942222595,
3,4199,0.12411259859800339,
3,4209,0.15995660424232483,
3,4219,0.14204192161560059,
3,4229,0.11840154230594635,
3,4239,0.13060982525348663,
3,4249,0.18149608373641968,
3,4259,0.1352691501379013,
3,4269,0.15785805881023407,
3,4279,0.219692662358284,
3,4289,0.11128327995538712,
3,4299,0.14840355515480042,
3,4309,0.2135450839996338,
3,4319,0.14503397047519684,
3,4329,0.1628430336713791,
3,4339,0.16575859487056732,
3,4349,0.1558208167552948,
3,4359,0.20662562549114227,
3,4369,0.1120661050081253,
3,4379,0.15709571540355682,
3,4389,0.1761547327041626,
3,4399,0.1701386570930481,
3,4409,0.11859109252691269,
3,4419,0.15485437214374542,
3,4429,0.13615873456001282,
3,4439,0.11572469025850296,
3,4449,0.23709455132484436,
3,4459,0.15898841619491577,
3,4467,,0.1919974982738495
4,4469,0.15338528156280518,
4,4479,0.14426231384277344,
4,4489,0.12493077665567398,
4,4499,0.1431199312210083,
4,4509,0.16309694945812225,
4,4519,0.14982302486896515,
4,4529,0.14727777242660522,
4,4539,0.1253482699394226,
4,4549,0.090874083340168,
4,4559,0.15347138047218323,
4,4569,0.17800994217395782,
4,4579,0.15815944969654083,
4,4589,0.18687473237514496,
4,4599,0.13887575268745422,
4,4609,0.15890219807624817,
4,4619,0.13420714437961578,
4,4629,0.12541316449642181,
4,4639,0.10507123917341232,
4,4649,0.12369628995656967,
4,4659,0.17206163704395294,
4,4669,0.1411554515361786,
4,4679,0.15485379099845886,
4,4689,0.16956618428230286,
4,4699,0.1300169676542282,
4,4709,0.130564346909523,
4,4719,0.13792045414447784,
4,4729,0.14880946278572083,
4,4739,0.12888145446777344,
4,4749,0.15734754502773285,
4,4759,0.12200190871953964,
4,4769,0.12925170361995697,
4,4779,0.1552448868751526,
4,4789,0.14888480305671692,
4,4799,0.15098655223846436,
4,4809,0.16351497173309326,
4,4819,0.14001156389713287,
4,4829,0.12962870299816132,
4,4839,0.16658681631088257,
4,4849,0.13569824397563934,
4,4859,0.11688856035470963,
4,4869,0.13831572234630585,
4,4879,0.1628279685974121,
4,4889,0.1562199890613556,
4,4899,0.12205259501934052,
4,4909,0.15917223691940308,
4,4919,0.15304045379161835,
4,4929,0.10591823607683182,
4,4939,0.15052877366542816,
4,4949,0.10627903044223785,
4,4959,0.1252991408109665,
4,4969,0.10993146896362305,
4,4979,0.15130646526813507,
4,4989,0.13763132691383362,
4,4999,0.12983731925487518,
4,5009,0.15114906430244446,
4,5019,0.13208931684494019,
4,5029,0.13820740580558777,
4,5039,0.18609432876110077,
4,5049,0.1825850009918213,
4,5059,0.09761117398738861,
4,5069,0.15520638227462769,
4,5079,0.15955936908721924,
4,5089,0.1060018539428711,
4,5099,0.17042262852191925,
4,5109,0.18025273084640503,
4,5119,0.13442674279212952,
4,5129,0.14230364561080933,
4,5139,0.12715867161750793,
4,5149,0.1831856518983841,
4,5159,0.15305817127227783,
4,5169,0.13466694951057434,
4,5179,0.15600039064884186,
4,5189,0.1167733371257782,
4,5199,0.15867698192596436,
4,5209,0.16982373595237732,
4,5219,0.15450209379196167,
4,5229,0.1710462123155594,
4,5239,0.1221156045794487,
4,5249,0.14547716081142426,
4,5259,0.14600490033626556,
4,5269,0.17650511860847473,
4,5279,0.1302168220281601,
4,5289,0.15565668046474457,
4,5299,0.18260538578033447,
4,5309,0.1728498935699463,
4,5319,0.13247323036193848,
4,5329,0.1314752846956253,
4,5339,0.12526395916938782,
4,5349,0.1776125580072403,
4,5359,0.1515725553035736,
4,5369,0.12271036952733994,
4,5379,0.17889510095119476,
4,5389,0.1638956367969513,
4,5399,0.16080130636692047,
4,5409,0.15865018963813782,
4,5419,0.12654535472393036,
4,5429,0.1258629709482193,
4,5439,0.16601353883743286,
4,5449,0.1285955309867859,
4,5459,0.17884762585163116,
4,5469,0.11988484859466553,
4,5479,0.22938589751720428,
4,5489,0.10560762137174606,
4,5499,0.14525273442268372,
4,5509,0.13774463534355164,
4,5519,0.17846617102622986,
4,5529,0.16128604114055634,
4,5539,0.12574180960655212,
4,5549,0.1342049539089203,
4,5559,0.1280551254749298,
4,5569,0.15318146347999573,
4,5579,0.1452702432870865,
4,5584,,0.20047573745250702
